Date,Name,Year,Letterboxd URI,Rating,movie_id,genres,overview,director,cast,keywords,poster_path,backdrop_path
2026-01-30,Nobody 2,2025.0,https://boxd.it/C5Lc,3.0,1007734.0,"Action, Thriller","Former assassin Hutch Mansell takes his family on a nostalgic vacation to a small-town theme park, only to be pulled back into violence when they clash with a corrupt operator, a crooked sheriff, and a ruthless crime boss.",,,,/svXVRoRSu6zzFtCzkRsjZS7Lqpd.jpg,/82C04rTiXYZ7c8XZv91Nu53w82Y.jpg
2026-01-27,Marty Supreme,2025.0,https://boxd.it/Off0,4.0,1317288.0,Drama,"Marty Mauser, a young man with a dream no one respects, goes to hell and back in pursuit of greatness.",,,,/lYWEXbQgRTR4ZQleSXAgRbxAjvq.jpg,/6h7w8R4BA7vubEmEEW5vYEjuoz6.jpg
2026-01-22,Pechi,2024.0,https://boxd.it/Osea,3.0,1321821.0,Horror,"Five young trekkers and their tour guide embark on a weekend adventure in the Kollimalai hills. Despite warnings, they venture into a restricted area, unknowingly entering the domain of a malevolent spirit, which is hell bent on wreaking havoc in their lives. Did they survive the relentless onslaught and harrowing encounter with the supernatural force in the haunted woods?",,,,/6Pla6xHgD0kep7S9z6KfXzi6B4l.jpg,/cAwBPZDaDjllk1Geicgj21cDZTS.jpg
2026-01-20,28 Years Later: The Bone Temple,2026.0,https://boxd.it/MwlA,4.5,1272837.0,"Horror, Thriller, Science Fiction",Dr. Kelson finds himself in a shocking new relationship - with consequences that could change the world as they know it - and Spike's encounter with Jimmy Crystal becomes a nightmare he can't escape.,,,,/kK1BGkG3KAvWB0WMV1DfOx9yTMZ.jpg,/hHDNOlATHhre4eZ7aYz5cdyJLik.jpg
2026-01-19,The Black Phone,2021.0,https://boxd.it/sqFE,3.5,756999.0,"Horror, Thriller","Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",,,,/p9ZUzCyy9wRTDuuQexkQ78R2BgF.jpg,/AfvIjhDu9p64jKcmohS4hsPG95Q.jpg
2026-01-17,Night School,2018.0,https://boxd.it/gcyU,2.5,454293.0,Comedy,"Teddy Walker is a successful salesman whose life takes an unexpected turn when he accidentally blows up his place of employment. Forced to attend night school to get his GED, Teddy soon finds himself dealing with a group of misfit students, his former high school nemesis and a feisty teacher who doesn't think he's too bright.",,,,/uQVIQDc3foTPodZw0ie1Or0CXBn.jpg,/34AAYidTjjDpH4etnbKmst5C39K.jpg
2026-01-16,The Exorcist: Believer,2023.0,https://boxd.it/uotK,2.0,807172.0,"Horror, Thriller","Since his wife's death, Victor has raised his daughter Angela alone. After she and her friend return from a three-day disappearance with missing memories, they begin displaying frightening behavior reminiscent of the MacNeil possession fifty years prior.",,,,/fFXkAlMH2iQrNknv4eq7LGTkcti.jpg,/d7zDEW6AkRCvEOT2Cela4h0F3Nb.jpg
2026-01-15,Bramayugam,2024.0,https://boxd.it/Iekc,4.0,1166133.0,"Horror, Thriller, Drama","A folk singer in 17th-century Kerala discovers a mansion. Inside, he encounters an enigmatic cook and a powerful master, setting in motion a chain of events that changes his life.",,,,/snQLwRrfQAl5YFKVefZq9Lbscki.jpg,/3Y5pOfxMrG8SqbIcGhYy497eOXc.jpg
2026-01-15,Argylle,2024.0,https://boxd.it/w1kk,2.5,848538.0,"Action, Adventure, Comedy","When the plots of reclusive author Elly Conway's fictional espionage novels begin to mirror the covert actions of a real-life spy organization, quiet evenings at home become a thing of the past. Accompanied by her cat Alfie and Aidan, a cat-allergic spy, Elly races across the world to stay one step ahead of the killers as the line between Conway's fictional world and her real one begins to blur.",,,,/siduVKgOnABO4WH4lOwPQwaGwJp.jpg,/mY3CRicUMaX3Btxv8yspud75UJu.jpg
2026-01-14,"The Boy, the Mole, the Fox and the Horse",2022.0,https://boxd.it/BBT6,3.5,995133.0,"Animation, Family, Adventure, Fantasy","The unlikely friendship of a boy, a mole, a fox and a horse traveling together in the boy's search for home.",,,,/wAKBWRhMmBtrCCuqmFwPm2RGTph.jpg,/wO0MIGcA7w7tBI9Ey80Q4Z7qnPm.jpg
2026-01-14,A Charlie Brown Christmas,1965.0,https://boxd.it/1QDq,3.0,13187.0,"Animation, Family, Comedy, TV Movie","When Charlie Brown complains about the overwhelming materialism that he sees amongst everyone during the Christmas season, Lucy suggests that he become director of the school Christmas pageant. Charlie Brown accepts, but it is a frustrating struggle. When an attempt to restore the proper spirit with a forlorn little fir Christmas tree fails, he needs Linus' help to learn the meaning of Christmas.",,,,/vtaufTzJBMJAeziQA1eP4BLU24C.jpg,/ucWnzjWWWd6CmRal8J3tWz6m1A7.jpg
2026-01-12,Honey Don't!,2025.0,https://boxd.it/Hurc,2.0,1149504.0,"Comedy, Crime","Honey O'Donahue, a small-town private investigator, delves into a series of strange deaths tied to a mysterious church.",,,,/fJm3kmd9NLZWypMas7g34oNFgbk.jpg,/cjhq1eBLXgKq1xHDFeUnYzu61H6.jpg
2026-01-12,Air,2023.0,https://boxd.it/Arlc,4.0,964980.0,"Drama, History",Discover the game-changing partnership between a then undiscovered Michael Jordan and Nike's fledgling basketball division which revolutionized the world of sports and culture with the Air Jordan brand.,,,,/76AKQPdH3M8cvsFR9K8JsOzVlY5.jpg,/aT3sRVqgpkyCo23fp9myVfKPWbA.jpg
2026-01-11,Them!,1954.0,https://boxd.it/1UI0,3.0,11071.0,"Science Fiction, Horror","As a result of nuclear testing, gigantic, ferocious mutant ants appear in the American desert southwest, and a father-daughter team of entomologists join forces with the state police officer who first discovers their existence, an FBI agent and, eventually, the US Army to  eradicate the menace, before it spreads across the continent — and the world.",,,,/tP352STF6BvSROi8K3CMM799TVo.jpg,/bW83NQMHtgFIkDSoZBer4eEnc9V.jpg
2026-01-10,Confessions,2010.0,https://boxd.it/uRS,4.5,54186.0,"Drama, Thriller, Mystery","Devastated at the death of her four-year-old daughter, a grieving middle school teacher is horrified to discover that her students aren't as innocent as she thinks.",,,,/xn98VCLMcF6TulxsKJq2EQ8WYL2.jpg,/sT7f721Zvb9Feo11sbhvkk2JLHi.jpg
2026-01-10,5 Fingers,1952.0,https://boxd.it/iTM,4.0,59087.0,"Thriller, Drama","During WWII, the valet to the British Ambassador to Ankara sells British secrets to the Germans while trying to romance a refugee Polish countess.",,,,/bjD5qcUGjQIZUAeyMJBnXDuN6SW.jpg,/e0MsKelKuPRh4kSTmmnrsxRk1iT.jpg
2026-01-06,Panji Tengkorak,2025.0,https://boxd.it/EisG,3.0,1064869.0,"Animation, Action, Adventure, Fantasy, Thriller","Panji, who sold his soul to black magic to avenge his wife's death, intended to end his life, but found his body now shackled by black magic that controlled his soul. After wandering aimlessly, Panji met an old warrior who asked for his help to chase a bandit who had seized a sacred heirloom that was said to be able to eliminate the power of black magic. Panji accepted the offer that dragged him into a long war between two kingdoms and revealed the reality of his dark past.",,,,/7Eq5mcSKVXBhclnaFNA4880mqOX.jpg,/wvuGYsFgkhCWTELcKa7qqc1k4zI.jpg
2026-01-04,Blade: Trinity,2004.0,https://boxd.it/1a8q,2.0,36648.0,"Action, Horror, Science Fiction","For years, Blade has fought against the vampires in the cover of the night. But now, after falling into the crosshairs of the FBI, he is forced out into the daylight, where he is driven to join forces with a clan of human vampire hunters he never knew existed—The Nightstalkers. Together with Abigail and Hannibal, two deftly trained Nightstalkers, Blade follows a trail of blood to the ancient creature that is also hunting him—the original vampire, Dracula.",,,,/6f7iXvPOnf83MaLB1JmPzUor1rr.jpg,/63eAFgJtN6ZTyFFzlAOoZLhlYqc.jpg
2026-01-03,Blade II,2002.0,https://boxd.it/1agO,3.5,36586.0,"Fantasy, Horror, Action, Thriller","Blade forms an uneasy alliance with the vampire council in order to combat the Reapers, who are feeding on vampires.",,,,/yDHwo3eWcMiy5LnnEnlGV9iLu9k.jpg,/86b0NGY1i0bt3ckhkcHxiCSMxk1.jpg
2026-01-02,Blade,1998.0,https://boxd.it/1a8A,3.0,36647.0,"Horror, Action","The Daywalker known as ""Blade"" - a half-vampire, half-mortal man - becomes the protector of humanity against an underground army of vampires.",,,,/oWT70TvbsmQaqyphCZpsnQR7R32.jpg,/7NKfxJrQn053UJeLftlx4m4NTzo.jpg
2026-01-01,Cinderella Man,2005.0,https://boxd.it/29he,4.0,921.0,"Romance, Drama, History","The true story of boxer Jim Braddock who, following his retirement in the 1930s, makes a surprise comeback in order to lift his family out of poverty.",,,,/wkeOjIcpuqLMW4GnVowlM9VI0JE.jpg,/oO5sMDETneOPCneX3jfXMFfPh9E.jpg
2025-12-12,It Chapter Two,2019.0,https://boxd.it/h10u,2.5,474350.0,"Horror, Thriller, Drama","27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.",,,,/zfE0R94v1E8cuKAerbskfD3VfUt.jpg,/6LVSrgm83UYWlrLTCVGmWhFKYO0.jpg
2025-12-12,American Made,2017.0,https://boxd.it/bb66,3.0,337170.0,"Action, Comedy, Crime, Drama","The true story of pilot Barry Seal, who transported contraband for the CIA and the Medellin cartel in the 1980s.",,,,/23ILgoPSO5ShKcTZOuiTVfqFAUB.jpg,/5TKGbYKEwGrJlHFfTQzaz1FC5AJ.jpg
2025-12-09,Bone Lake,2024.0,https://boxd.it/OLXy,3.5,1330421.0,"Horror, Thriller, Mystery","A couple’s romantic vacation at a secluded lakeside estate is upended when they are forced to share the mansion with a mysterious and attractive couple. In this darkly hilarious and seductive horror story, a dream getaway spirals into a nightmarish maze of sex, lies, and manipulation, bringing terrifying secrets to light and triggering a bloody battle for survival.",,,,/sGo5ti82LlydAZrvcsaj31iPuEI.jpg,/168dp7vy3kwOehcMpFaLOfB52NV.jpg
2025-12-05,Anemone,2025.0,https://boxd.it/QxVi,3.0,1364608.0,Drama,"Middle-aged Jem sets out from his suburban home on a journey into the woods, where he reconnects with his estranged hermit brother Ray. Bonded by a mysterious, complicated past, the men share a fraught, if occasionally tender relationship—one that was forever altered by shattering events decades earlier.",,,,/dubKbJTRTJmji0VUEo5pVoZ92ra.jpg,/skpWlRWGYWQEuPF43NsL4zvCDJv.jpg
2025-12-05,Father Brown,1954.0,https://boxd.it/39pE,2.5,89160.0,"Comedy, Mystery, Crime","Works of art are disappearing, stolen by a master thief, a master of disguise. Father Brown has two goals: to catch the thief and to save his soul.",,,,/xDamZSvZMEbVUj1RNdfjRoETBsr.jpg,/hiRR61Evb2yMCmaI2XrWBppYVPe.jpg
2025-11-25,Playdate,2025.0,https://boxd.it/LvYO,2.0,1248226.0,"Action, Comedy, Family","When out-of-work accountant Brian joins stay-at-home dad Jeff for a playdate with their sons, he expects a laid-back afternoon. Instead, they're chased by mercenaries, and Brian—totally unprepared—must survive one absurd obstacle after another.",,,,/fGodXWqJkkkbSebPIlxLSygV8GY.jpg,/5lQ4euO30sDin5nCifvi0vURFNd.jpg
2025-11-23,White Chicks,2004.0,https://boxd.it/1SpK,3.0,12153.0,"Comedy, Crime","Two FBI agent brothers, Marcus and Kevin Copeland, accidentally foil a drug bust. To avoid being fired they accept a mission escorting a pair of socialites to the Hamptons--but when the girls are disfigured in a car accident, they refuse to go. Left without options, Marcus and Kevin decide to pose as the sisters, transforming themselves from black men into rich white women.",,,,/aHTUpo45qy9QYIOnVITGGqLoVcA.jpg,/85k0kaoRgGmF6ACq0M61AFxhjLN.jpg
2025-11-12,"Family Guy Presents: Something, Something, Something, Dark Side",2009.0,https://boxd.it/naPy,3.5,625651.0,"Animation, Comedy, Science Fiction, Action, Adventure, TV Movie","Peter makes good on another power outage at home by retelling ""Star Wars Episode V: The Empire Strikes Back"".",,,,/fWr85GtJlzY4ZwdB2eCu3pdzWHz.jpg,/6zI33gbXLAfPIZPepmZe2WEIosn.jpg
2025-11-08,Frankenstein,2025.0,https://boxd.it/Ecsg,4.0,1062722.0,"Drama, Fantasy, Horror","Dr. Victor Frankenstein, a brilliant but egotistical scientist, brings a creature to life in a monstrous experiment that ultimately leads to the undoing of both the creator and his tragic creation.",,,,/g4JtvGlQO7DByTI6frUobqvSL3R.jpg,/hpXBJxLD2SEf8l2CspmSeiHrBKX.jpg
2025-11-06,The Smashing Machine,2025.0,https://boxd.it/syUC,3.5,760329.0,"Drama, History","In the late 1990s, up-and-coming mixed martial artist Mark Kerr aspires to become the greatest fighter in the world. However, he must also battle his opioid dependence and a volatile relationship with his girlfriend Dawn.",,,,/cwwvrdYeIrARXdiv09GIO6XWK5l.jpg,/hTCr9dDf0EcBGZSUaY0YCeBjBr5.jpg
2025-11-06,Spree,2020.0,https://boxd.it/oiiO,2.5,653598.0,"Comedy, Crime, Horror, Thriller","Desperate for an online following, a rideshare driver has figured out a deadly plan to go viral and he will stop at nothing to get his five minutes of fame.",,,,/tbYvzpy4QFhUHRBHe4VeUKJst96.jpg,/2wKOO39vOvWK1vBDb72NuNfkE55.jpg
2025-11-04,The Ugly Stepsister,2025.0,https://boxd.it/MZBM,4.0,1284120.0,"Horror, Comedy, Fantasy, Drama","In a fairy-tale kingdom where beauty is a brutal business, Elvira battles to compete with her incredibly beautiful stepsister, and she will go to any length to catch the prince’s eye.",,,,/rayAREIKtSinuov10GvrZHyXfXH.jpg,/kG8bBajeSTUxJGmS47WujcraZUk.jpg
2025-11-02,Good Boy,2025.0,https://boxd.it/SC0q,3.0,1422096.0,Horror,"A loyal dog moves to a rural family home with his owner Todd, only to discover supernatural forces lurking in the shadows. As dark entities threaten his human companion, the brave pup must fight to protect the one he loves most.",,,,/daInKxjoRNLFWIus64fHAy91V0k.jpg,/mPtPJzBkwksUoMEKpkZqxBrlKpZ.jpg
2025-10-30,Eleanor the Great,2025.0,https://boxd.it/JZLm,4.0,1212271.0,Drama,"94-year-old Eleanor Morgenstein tries to rebuild her life after the death of her best friend. As a result, she moves back to New York City after living in Florida for decades.",,,,/9XTM42IJST6lwPxtK2iUwNaFvCT.jpg,/Adg0gp8kGKXUSe8emJByRbvweGk.jpg
2025-10-26,Dragonball Evolution,2009.0,https://boxd.it/1ODy,0.5,14164.0,"Action, Adventure, Fantasy, Science Fiction, Thriller","On his 18th birthday, Goku receives a mystical Dragonball as a gift from his grandfather. There are only six others like it in the whole world, and legend has it that whoever possesses all seven will be granted one perfect wish. When the arrival of a dark force triggers a tragedy, Goku and his companions are propelled into an epic quest to collect the seven Dragonballs and save the Earth from destruction.",,,,/sunS9xhPnFNP5wlOWrvbpBteAB.jpg,/5sXBW3XYwCA3FZxVoaIVI1hGOK6.jpg
2025-10-26,Coach Carter,2005.0,https://boxd.it/218e,4.0,7214.0,"Drama, History","Based on a true story, in which Richmond High School head basketball coach Ken Carter made headlines in 1999 for benching his undefeated team due to poor academic results.",,,,/y3HOTTyM5nLsdUzXFtFCohG28qj.jpg,/n4CvA50GBtIPrSqCl8nMNZCliYI.jpg
2025-10-25,V/H/S/Halloween,2025.0,https://boxd.it/QS3Q,2.5,1373445.0,"Horror, Thriller","A collection of Halloween-themed videotapes unleashes a series of twisted, blood-soaked tales, turning trick-or-treat into a struggle for survival.",,,,/bvMKSZtN8KAdtlKoYbEi1Zhyaou.jpg,/2JHJtATet58dzGpEwFek0kKGJFo.jpg
2025-10-23,A Big Bold Beautiful Journey,2025.0,https://boxd.it/Lcle,3.5,1241921.0,"Romance, Fantasy, Drama","Sarah and David are single strangers who meet at a mutual friend’s wedding and soon, through a surprising twist of fate, find themselves on a funny, fantastical, sweeping adventure together where they get to re-live important moments from their respective pasts, illuminating how they got to where they are in the present... and possibly getting a chance to alter their futures.",,,,/uMAkmQlKthQpTMiyPAKOYK3JnMs.jpg,/2ha0wAOqrUcLScStWQcgeOOXapQ.jpg
2025-10-22,Puppy Love,2023.0,https://boxd.it/HeaE,4.0,1143319.0,"Comedy, Romance","After a disastrous first date, wild-child Nicole and socially-anxious Max vow to lose each other’s numbers until they learn that their dogs found a love match, and now puppies are on the way! The hilariously mismatched Nicole and Max are forced to become responsible co-parents, but may end up finding love themselves.",,,,/zjpsW3sflsoxahFyFujvTnWUuqV.jpg,/pzvnnpJmCtSZMw44WYVEqldhn17.jpg
2025-10-16,Bring Her Back,2025.0,https://boxd.it/Hxlc,4.0,1151031.0,Horror,"Following the death of their father, a brother and sister are sent to live with a foster mother, only to learn that she is hiding a terrifying secret.",,,,/fp4PvxoWb9bwsvInicJPXByj4CS.jpg,/2IIKts2A9vnUdM9tTC76B8tDmuZ.jpg
2025-10-16,Limitless,2011.0,https://boxd.it/Aly,3.0,51876.0,"Thriller, Mystery, Science Fiction",The life of an unsuccessful writer is transformed by a top-secret 'smart drug' that allows him to use 100% of his brain and become a perfect version of himself. His enhanced abilities soon attract shadowy forces that threaten his new life.,,,,/kCokPP4WCQRrrAuZ7FcpIyHr8b2.jpg,/vQGo5VjJcHxpzIa8lMBFzpAth1w.jpg
2025-10-10,IF,2024.0,https://boxd.it/nJwG,3.0,639720.0,"Comedy, Fantasy, Family","After discovering she can see everyone's imaginary friends, a girl embarks on a magical adventure to reconnect forgotten imaginary friends with their kids.",,,,/xbKFv4KF3sVYuWKllLlwWDmuZP7.jpg,/nxxCPRGTzxUH8SFMrIsvMmdxHti.jpg
2025-10-08,HIM,2025.0,https://boxd.it/BfYI,3.5,986097.0,"Horror, Mystery","After suffering a potentially career-ending brain trauma, Cameron Cade receives a lifeline when his hero, legendary eight-time Championship quarterback and cultural megastar Isaiah White, offers to train Cam at Isaiah's isolated compound that he shares with his celebrity influencer wife. But as Cam's training accelerates, Isaiah's charisma begins to curdle into something darker.",,,,/qPJzcYR2f1O1uynYBCVPPJuOiAH.jpg,/jzzpCJWkVZZwAxzzLmtYN0MBWFd.jpg
2025-10-08,The Man with the Black Umbrella,2025.0,https://boxd.it/RPl0,2.0,1399457.0,Horror,"On January 8th, 2015, a man with a black umbrella broke into 818 Hilltop Drive at 3:38a.m., committing a double murder.  The investigation that ensued proved that some murders shouldn’t be solved.",,,,/inSk8zJig5cCBI0HytXY71mQNpf.jpg,/rEYIy20obMtiuHmiVtXBEn1DUtr.jpg
2025-10-08,PVT Chat,2020.0,https://boxd.it/oXaw,2.0,670129.0,Drama,"Jack is an internet gambler living in NYC. After the death of his roommate, he becomes fixated on Scarlet - a cam girl from San Francisco. His obsession reaches a boiling point when fantasy materializes in reality and Jack sees Scarlet on a rainy NYC Chinatown street.",,,,/tvGBoCe0IPRlpwx5QsrRrcMmuLT.jpg,/lRIMbdpZL0Z7Aa65sb5dm9ulHdR.jpg
